chromosome,window_pos_1,window_pos_2,fst_FvsMono,fst_chemotypes_femalesOnly,fst_FvsMono_outlier,fst_chemotypes_femalesOnly_outlier
Chr01,4680000,4780000,0.077191185,0.049100878,Not,Not
Chr01,4690000,4790000,0.084491953,0.057781984,Not,Not
Chr01,4700000,4800000,0.103133921,0.062090998,Not,Not
Chr01,4710000,4810000,0.116901961,0.075316573,Not,Not
Chr01,4720000,4820000,0.100170028,0.07566823,Not,Not
Chr01,4730000,4830000,0.115042286,0.072898184,Not,Not
Chr01,4740000,4840000,0.111554761,0.075127533,Not,Not
Chr01,4750000,4850000,0.104039032,0.080823504,Not,Not
Chr01,4760000,4860000,0.105952215,0.082245861,Not,Not
Chr01,4770000,4870000,0.103447819,0.090236061,Not,Not
Chr01,4780000,4880000,0.098748069,0.096932757,Not,Not
Chr01,4790000,4890000,0.099113015,0.091239472,Not,Not
Chr01,4800000,4900000,0.095718336,0.089788222,Not,Not
Chr01,4810000,4910000,0.085127826,0.073513744,Not,Not
Chr01,4820000,4920000,0.102375117,0.06431321,Not,Not
Chr01,4830000,4930000,0.095038862,0.070321536,Not,Not
Chr01,4840000,4940000,0.099154349,0.052808442,Not,Not
Chr01,4850000,4950000,0.093496291,0.04483428,Not,Not
Chr01,4860000,4960000,0.096414315,0.03923268,Not,Not
Chr01,4870000,4970000,0.111118963,0.027048204,Not,Not
Chr01,4880000,4980000,0.119904329,0.015393784,Not,Not
Chr01,4890000,4990000,0.121532653,0.014323847,Not,Not
Chr01,4900000,5000000,0.126581997,0.012051955,Not,Not
Chr01,4910000,5010000,0.129892583,0.016045378,Not,Not
Chr01,4920000,5020000,0.14828203,0.022033647,Not,Not
Chr01,4930000,5030000,0.147405758,0.02716079,Not,Not
Chr01,4940000,5040000,0.158389426,0.033144109,Not,Not
Chr01,4950000,5050000,0.170282896,0.03260292,Not,Not
Chr01,4960000,5060000,0.186742761,0.033376415,Not,Not
Chr01,4970000,5070000,0.202839192,0.036554138,Not,Not
Chr01,4980000,5080000,0.205057639,0.038078225,Not,Not
Chr01,4990000,5090000,0.209941825,0.037977405,Not,Not
Chr01,5000000,5100000,0.204631882,0.040341507,Not,Not
Chr01,5010000,5110000,0.205814563,0.035168215,Not,Not
Chr01,5020000,5120000,0.185484825,0.028424302,Not,Not
Chr01,5030000,5130000,0.199420961,0.018961894,Not,Not
Chr01,5040000,5140000,0.190992872,0.015603634,Not,Not
Chr01,5050000,5150000,0.186083677,0.012379709,Not,Not
Chr01,5060000,5160000,0.156035831,0.028302825,Not,Not
Chr01,5070000,5170000,0.131530235,0.035667296,Not,Not
Chr01,5080000,5180000,0.134634782,0.037778449,Not,Not
Chr01,5090000,5190000,0.111161389,0.036047384,Not,Not
Chr01,5100000,5200000,0.104285386,0.034197918,Not,Not
Chr01,5110000,5210000,0.102254022,0.03711915,Not,Not
Chr01,5120000,5220000,0.095341743,0.037229378,Not,Not
Chr01,5130000,5230000,0.092612945,0.040870041,Not,Not
Chr01,5140000,5240000,0.092176923,0.044350791,Not,Not
Chr01,5150000,5250000,0.084358327,0.047629719,Not,Not
Chr01,5160000,5260000,0.088288661,0.045850978,Not,Not
Chr01,5170000,5270000,0.084953625,0.039950416,Not,Not
Chr01,5180000,5280000,0.076318236,0.038805119,Not,Not
Chr01,5190000,5290000,0.078227463,0.040982733,Not,Not
Chr01,5200000,5300000,0.089103116,0.041155459,Not,Not
Chr01,5210000,5310000,0.093611907,0.037156491,Not,Not
Chr01,5220000,5320000,0.097848181,0.038281553,Not,Not
Chr01,5230000,5330000,0.101018833,0.035190603,Not,Not
Chr01,5240000,5340000,0.099136113,0.039416018,Not,Not
Chr01,5250000,5350000,0.105427671,0.053305679,Not,Not
Chr01,5260000,5360000,0.102107171,0.056846949,Not,Not
Chr01,5270000,5370000,0.117773912,0.060117024,Not,Not
Chr01,5280000,5380000,0.133964489,0.063882971,Not,Not
Chr01,5290000,5390000,0.133816599,0.068522559,Not,Not
Chr01,5300000,5400000,0.127996402,0.077451687,Not,Not
Chr01,5310000,5410000,0.127199548,0.089554785,Not,Not
Chr01,5320000,5420000,0.122313766,0.090483874,Not,Not
Chr01,5330000,5430000,0.121111015,0.090418102,Not,Not
Chr01,5340000,5440000,0.124743198,0.079722908,Not,Not
Chr01,5350000,5450000,0.14199887,0.05929909,Not,Not
Chr01,5360000,5460000,0.123014935,0.045628408,Not,Not
Chr01,5370000,5470000,0.101942716,0.048211973,Not,Not
Chr01,5380000,5480000,0.097428774,0.046438507,Not,Not
Chr01,5390000,5490000,0.10510365,0.044301887,Not,Not
Chr01,5400000,5500000,0.109509011,0.048618595,Not,Not
Chr01,5410000,5510000,0.110370067,0.050086138,Not,Not
Chr01,5420000,5520000,0.11056658,0.051213692,Not,Not
Chr01,5430000,5530000,0.110840826,0.045124794,Not,Not
Chr01,5440000,5540000,0.107432115,0.046456681,Not,Not
Chr01,5450000,5550000,0.092261455,0.048670866,Not,Not
Chr01,5460000,5560000,0.11438463,0.053301934,Not,Not
Chr01,5470000,5570000,0.134460253,0.051440753,Not,Not
Chr01,5480000,5580000,0.138311129,0.055422246,Not,Not
Chr01,5490000,5590000,0.142414773,0.051165392,Not,Not
Chr01,5500000,5600000,0.144500344,0.041324559,Not,Not
Chr01,5510000,5610000,0.13262769,0.045106875,Not,Not
Chr01,5520000,5620000,0.144376508,0.044064211,Not,Not
Chr01,5530000,5630000,0.14460337,0.047207426,Not,Not
Chr01,5540000,5640000,0.154101358,0.048595256,Not,Not
Chr01,5550000,5650000,0.171050983,0.05321756,Not,Not
Chr01,5560000,5660000,0.171892867,0.051327533,Not,Not
Chr01,5570000,5670000,0.187847862,0.046182314,Not,Not
Chr01,5580000,5680000,0.212681533,0.040867489,Not,Not
Chr01,5590000,5690000,0.214395185,0.044852093,Not,Not
Chr01,5600000,5700000,0.217847024,0.044766643,Not,Not
Chr01,5610000,5710000,0.220628454,0.033839429,Not,Not
Chr01,5620000,5720000,0.19765774,0.024724289,Not,Not
Chr01,5630000,5730000,0.195082803,0.024800576,Not,Not
Chr01,5640000,5740000,0.187849512,0.022466096,Not,Not
Chr01,5650000,5750000,0.177353311,0.020877876,Not,Not
Chr01,5660000,5760000,0.170774384,0.020492537,Not,Not
Chr01,5670000,5770000,0.149226064,0.022011956,Not,Not
Chr01,5680000,5780000,0.112413921,0.023005152,Not,Not
Chr01,5690000,5790000,0.091240512,0.023544771,Not,Not
Chr01,5700000,5800000,0.086397413,0.022333055,Not,Not
Chr01,5710000,5810000,0.08384795,0.030872306,Not,Not
Chr01,5720000,5820000,0.098067402,0.038052242,Not,Not
Chr01,5730000,5830000,0.100069122,0.037198419,Not,Not
Chr01,5740000,5840000,0.094852299,0.036279282,Not,Not
Chr01,5750000,5850000,0.082567109,0.030570231,Not,Not
Chr01,5760000,5860000,0.074690866,0.029667313,Not,Not
Chr01,5770000,5870000,0.074314598,0.027347268,Not,Not
Chr01,5780000,5880000,0.07102207,0.025490613,Not,Not
Chr01,5790000,5890000,0.077777548,0.025650065,Not,Not
Chr01,5800000,5900000,0.086334906,0.02564205,Not,Not
Chr01,5810000,5910000,0.099104795,0.021619535,Not,Not
Chr01,5820000,5920000,0.111150712,0.022630231,Not,Not
Chr01,5830000,5930000,0.11167564,0.026689736,Not,Not
Chr01,5840000,5940000,0.113232723,0.029111598,Not,Not
Chr01,5850000,5950000,0.113716496,0.029964811,Not,Not
Chr01,5860000,5960000,0.123898131,0.031127428,Not,Not
Chr01,5870000,5970000,0.127237433,0.037304683,Not,Not
Chr01,5880000,5980000,0.133683649,0.042217116,Not,Not
Chr01,5890000,5990000,0.13120201,0.039093158,Not,Not
Chr01,5900000,6000000,0.133889112,0.052439715,Not,Not
Chr01,5910000,6010000,0.122749386,0.050461403,Not,Not
Chr01,5920000,6020000,0.110779592,0.050726648,Not,Not
Chr01,5930000,6030000,0.101485387,0.053215863,Not,Not
Chr01,5940000,6040000,0.102082961,0.041933847,Not,Not
Chr01,5950000,6050000,0.111187044,0.041937618,Not,Not
Chr01,5960000,6060000,0.116791225,0.043014617,Not,Not
Chr01,5970000,6070000,0.112515739,0.048143138,Not,Not
Chr01,5980000,6080000,0.103386743,0.048043063,Not,Not
Chr01,5990000,6090000,0.100681733,0.051537023,Not,Not
Chr01,6000000,6100000,0.095897836,0.041126725,Not,Not
Chr01,6010000,6110000,0.091840049,0.039340725,Not,Not
Chr01,6020000,6120000,0.088512382,0.04015919,Not,Not
Chr01,6030000,6130000,0.093490445,0.032002968,Not,Not
Chr01,6040000,6140000,0.091004679,0.041139605,Not,Not
Chr01,6050000,6150000,0.07159669,0.034134458,Not,Not
Chr01,6060000,6160000,0.060252908,0.037597866,Not,Not
Chr01,6070000,6170000,0.055702477,0.02721068,Not,Not
Chr01,6080000,6180000,0.079784824,0.026127704,Not,Not
Chr01,6090000,6190000,0.08580408,0.026247509,Not,Not
Chr01,6100000,6200000,0.081956281,0.025582471,Not,Not
Chr01,6110000,6210000,0.092376716,0.028846018,Not,Not
Chr01,6120000,6220000,0.095840184,0.029433824,Not,Not
Chr01,6130000,6230000,0.102077051,0.034102987,Not,Not
Chr01,6140000,6240000,0.10151761,0.035503185,Not,Not
Chr01,6150000,6250000,0.112285116,0.044671075,Not,Not
Chr01,6160000,6260000,0.118171608,0.040830724,Not,Not
Chr01,6170000,6270000,0.129278496,0.040648457,Not,Not
Chr01,6180000,6280000,0.124265336,0.042631124,Not,Not
Chr01,6190000,6290000,0.124443856,0.043962588,Not,Not
Chr01,6200000,6300000,0.123492654,0.045577952,Not,Not
Chr01,6210000,6310000,0.113718013,0.04621156,Not,Not
Chr01,6220000,6320000,0.104328342,0.041282751,Not,Not
Chr01,6230000,6330000,0.099504418,0.044933311,Not,Not
Chr01,6240000,6340000,0.095293038,0.04711814,Not,Not
Chr01,6250000,6350000,0.090774077,0.047289286,Not,Not
Chr01,6260000,6360000,0.083987397,0.053575234,Not,Not
Chr01,6270000,6370000,0.08370305,0.06279217,Not,Not
Chr01,6280000,6380000,0.089885592,0.061502662,Not,Not
Chr01,6290000,6390000,0.085930153,0.060516715,Not,Not
Chr01,6300000,6400000,0.085616434,0.059360934,Not,Not
Chr01,6310000,6410000,0.092002503,0.058116986,Not,Not
Chr01,6320000,6420000,0.09740769,0.063184498,Not,Not
Chr01,6330000,6430000,0.105126398,0.06316674,Not,Not
Chr01,6340000,6440000,0.112132069,0.063781017,Not,Not
Chr01,6350000,6450000,0.134531441,0.067110406,Not,Not
Chr01,6360000,6460000,0.163771721,0.070251744,Not,Not
Chr01,6370000,6470000,0.174074608,0.059796354,Not,Not
Chr01,6380000,6480000,0.153719733,0.057086436,Not,Not
Chr01,6390000,6490000,0.147383095,0.057889288,Not,Not
Chr01,6400000,6500000,0.148021378,0.065900715,Not,Not
Chr01,6410000,6510000,0.140384085,0.073351617,Not,Not
Chr01,6420000,6520000,0.136330227,0.074888247,Not,Not
Chr01,6430000,6530000,0.131738478,0.072582496,Not,Not
Chr01,6440000,6540000,0.121320835,0.074032238,Not,Not
Chr01,6450000,6550000,0.107860229,0.072978364,Not,Not
Chr01,6460000,6560000,0.084213889,0.072067244,Not,Not
Chr01,6470000,6570000,0.088441613,0.074312673,Not,Not
Chr01,6480000,6580000,0.099470646,0.08144204,Not,Not
Chr01,6490000,6590000,0.104841833,0.082981344,Not,Not
Chr01,6500000,6600000,0.106921137,0.078923838,Not,Not
Chr01,6510000,6610000,0.124090017,0.073967478,Not,Not
Chr01,6520000,6620000,0.136265738,0.07576378,Not,Not
Chr01,6530000,6630000,0.139059811,0.070979769,Not,Not
Chr01,6540000,6640000,0.15314621,0.070378335,Not,Not
Chr01,6550000,6650000,0.14184444,0.068580267,Not,Not
Chr01,6560000,6660000,0.142966642,0.062744675,Not,Not
Chr01,6570000,6670000,0.133789805,0.059933286,Not,Not
Chr01,6580000,6680000,0.12629273,0.062582144,Not,Not
Chr01,6590000,6690000,0.126178835,0.06160028,Not,Not
Chr01,6600000,6700000,0.114486218,0.056655211,Not,Not
Chr01,6610000,6710000,0.096046626,0.049871113,Not,Not
Chr01,6620000,6720000,0.087522097,0.0432033,Not,Not
Chr01,6630000,6730000,0.085011038,0.0445222,Not,Not
Chr01,6640000,6740000,0.08438805,0.043352103,Not,Not
Chr01,6650000,6750000,0.091594749,0.034848454,Not,Not
Chr01,6660000,6760000,0.088041947,0.030171071,Not,Not
Chr01,6670000,6770000,0.084425836,0.02694132,Not,Not
Chr01,6680000,6780000,0.111815723,0.019941114,Not,Not
Chr01,6690000,6790000,0.1301612,0.018304814,Not,Not
Chr01,6700000,6800000,0.135200645,0.019212502,Not,Not
Chr01,6710000,6810000,0.140259963,0.02282368,Not,Not
Chr01,6720000,6820000,0.129523884,0.022113451,Not,Not
Chr01,6730000,6830000,0.12802568,0.019969099,Not,Not
Chr01,6740000,6840000,0.125948896,0.016418859,Not,Not
Chr01,6750000,6850000,0.123056311,0.017852302,Not,Not
Chr01,6760000,6860000,0.119467933,0.019010447,Not,Not
Chr01,6770000,6870000,0.127711579,0.022568369,Not,Not
Chr01,6780000,6880000,0.126850543,0.025426696,Not,Not
Chr01,6790000,6890000,0.116281245,0.034435365,Not,Not
Chr01,6800000,6900000,0.126407106,0.03475738,Not,Not
Chr01,6810000,6910000,0.136013882,0.035904494,Not,Not
Chr01,6820000,6920000,0.16065923,0.040685206,Not,Not
Chr01,6830000,6930000,0.170320879,0.041759096,Not,Not
Chr01,6840000,6940000,0.196146803,0.04616593,Not,Not
Chr01,6850000,6950000,0.223626184,0.050223887,Not,Not
Chr01,6860000,6960000,0.243116337,0.05765369,Not,Not
Chr01,6870000,6970000,0.242073756,0.054653782,Not,Not
Chr01,6880000,6980000,0.232769907,0.052463012,Not,Not
Chr01,6890000,6990000,0.240504541,0.043322536,Not,Not
Chr01,6900000,7000000,0.231200065,0.042530606,Not,Not
Chr01,6910000,7010000,0.215413579,0.037217883,Not,Not
Chr01,6920000,7020000,0.188579234,0.033571721,Not,Not
Chr01,6930000,7030000,0.179149437,0.032443325,Not,Not
Chr01,6940000,7040000,0.154666812,0.033936687,Not,Not
Chr01,6950000,7050000,0.119528802,0.04059336,Not,Not
Chr01,6960000,7060000,0.129556046,0.050152628,Not,Not
Chr01,6970000,7070000,0.127612327,0.05871787,Not,Not
Chr01,6980000,7080000,0.13294831,0.061460058,Not,Not
Chr01,6990000,7090000,0.130844031,0.06214547,Not,Not
Chr01,7000000,7100000,0.126767183,0.063145418,Not,Not
Chr01,7010000,7110000,0.12669765,0.069747137,Not,Not
Chr01,7020000,7120000,0.132713218,0.075561269,Not,Not
Chr01,7030000,7130000,0.133951035,0.082563234,Not,Not
Chr01,7040000,7140000,0.133395407,0.081910778,Not,Not
Chr01,7050000,7150000,0.133585366,0.079676974,Not,Not
Chr01,7060000,7160000,0.116259788,0.077101105,Not,Not
Chr01,7070000,7170000,0.121364592,0.080804463,Not,Not
Chr01,7080000,7180000,0.111697118,0.083771977,Not,Not
Chr01,7090000,7190000,0.111401793,0.086314129,Not,Not
Chr01,7100000,7200000,0.115089405,0.088942754,Not,Not
Chr01,7110000,7210000,0.115097548,0.091466856,Not,Not
Chr01,7120000,7220000,0.119969345,0.093452911,Not,Not
Chr01,7130000,7230000,0.130604879,0.09226965,Not,Not
Chr01,7140000,7240000,0.132652823,0.110106993,Not,Not
Chr01,7150000,7250000,0.146898272,0.114456532,Not,Not
Chr01,7160000,7260000,0.163137917,0.111859557,Not,Not
Chr01,7170000,7270000,0.165832005,0.100249481,Not,Not
Chr01,7180000,7280000,0.176787423,0.1062781,Not,Not
Chr01,7190000,7290000,0.158794913,0.128316909,Not,Not
Chr01,7200000,7300000,0.148842661,0.125686562,Not,Not
Chr01,7210000,7310000,0.128972387,0.123906435,Not,Not
Chr01,7220000,7320000,0.140369372,0.120087824,Not,Not
Chr01,7230000,7330000,0.127469701,0.118622866,Not,Not
Chr01,7240000,7340000,0.122175867,0.10376374,Not,Not
Chr01,7250000,7350000,0.10657149,0.110244802,Not,Not
Chr01,7260000,7360000,0.110978413,0.114083195,Not,Not
Chr01,7270000,7370000,0.104358564,0.109007292,Not,Not
Chr01,7280000,7380000,0.112672459,0.100090012,Not,Not
Chr01,7290000,7390000,0.131856976,0.074825574,Not,Not
Chr01,7300000,7400000,0.159830396,0.073209102,Not,Not
Chr01,7310000,7410000,0.161495677,0.064036579,Not,Not
Chr01,7320000,7420000,0.14548923,0.06261857,Not,Not
Chr01,7330000,7430000,0.142689805,0.064041339,Not,Not
Chr01,7340000,7440000,0.137789298,0.060962313,Not,Not
Chr01,7350000,7450000,0.141321653,0.053650484,Not,Not
Chr01,7360000,7460000,0.141919796,0.055669176,Not,Not
Chr01,7370000,7470000,0.143657009,0.058602831,Not,Not
Chr01,7380000,7480000,0.164802879,0.061305309,Not,Not
Chr01,7390000,7490000,0.166142151,0.065481216,Not,Not
Chr01,7400000,7500000,0.159141991,0.067131443,Not,Not
Chr01,7410000,7510000,0.164871335,0.071702762,Not,Not
Chr01,7420000,7520000,0.16075948,0.079081265,Not,Not
Chr01,7430000,7530000,0.16889244,0.082843007,Not,Not
Chr01,7440000,7540000,0.177034926,0.087053239,Not,Not
Chr01,7450000,7550000,0.193687974,0.092108703,Not,Not
Chr01,7460000,7560000,0.196273527,0.088790039,Not,Not
Chr01,7470000,7570000,0.200952384,0.089234536,Not,Not
Chr01,7480000,7580000,0.179099089,0.083207973,Not,Not
Chr01,7490000,7590000,0.173184395,0.082057547,Not,Not
Chr01,7500000,7600000,0.16741785,0.07888388,Not,Not
Chr01,7510000,7610000,0.179538328,0.080664983,Not,Not
Chr01,7520000,7620000,0.169581999,0.073871709,Not,Not
Chr01,7530000,7630000,0.156852434,0.067305595,Not,Not
Chr01,7540000,7640000,0.146100447,0.066368655,Not,Not
Chr01,7550000,7650000,0.12666105,0.068201567,Not,Not
Chr01,7560000,7660000,0.132420738,0.075545657,Not,Not
Chr01,7570000,7670000,0.136108988,0.077035088,Not,Not
Chr01,7580000,7680000,0.144266305,0.077735858,Not,Not
Chr01,7590000,7690000,0.141185421,0.074170935,Not,Not
Chr01,7600000,7700000,0.167043958,0.066865318,Not,Not
Chr01,7610000,7710000,0.175099386,0.065222745,Not,Not
Chr01,7620000,7720000,0.193599781,0.06478549,Not,Not
Chr01,7630000,7730000,0.213379517,0.066521987,Not,Not
Chr01,7640000,7740000,0.230496925,0.066228206,Not,Not
Chr01,7650000,7750000,0.217919834,0.08621438,Not,Not
Chr01,7660000,7760000,0.221245784,0.080294956,Not,Not
Chr01,7670000,7770000,0.212355959,0.077185263,Not,Not
Chr01,7680000,7780000,0.206620851,0.078366073,Not,Not
Chr01,7690000,7790000,0.223256532,0.08870364,Not,Not
Chr01,7700000,7800000,0.185327072,0.097408019,Not,Not
Chr01,7710000,7810000,0.179569133,0.08876119,Not,Not
Chr01,7720000,7820000,0.19484489,0.079648311,Not,Not
Chr01,7730000,7830000,0.208954675,0.073957528,Not,Not
Chr01,7740000,7840000,0.209980634,0.071696236,Not,Not
Chr01,7750000,7850000,0.226995953,0.044387828,Not,Not
Chr01,7760000,7860000,0.223589532,0.044305732,Not,Not
Chr01,7770000,7870000,0.234066172,0.042412118,Not,Not
Chr01,7780000,7880000,0.237683743,0.040311821,Not,Not
Chr01,7790000,7890000,0.23355172,0.036183411,Not,Not
Chr01,7800000,7900000,0.234134372,0.043879607,Not,Not
Chr01,7810000,7910000,0.217556424,0.058863842,Not,Not
Chr01,7820000,7920000,0.183900861,0.062297015,Not,Not
Chr01,7830000,7930000,0.139151261,0.074055657,Not,Not
Chr01,7840000,7940000,0.120615141,0.086924688,Not,Not
Chr01,7850000,7950000,0.11898494,0.092442405,Not,Not
Chr01,7860000,7960000,0.129536453,0.090374425,Not,Not
Chr01,7870000,7970000,0.124735847,0.091131609,Not,Not
Chr01,7880000,7980000,0.122500587,0.102419166,Not,Not
Chr01,7890000,7990000,0.118593083,0.121403537,Not,Not
Chr01,7900000,8000000,0.111705232,0.127550424,Not,Not
Chr01,7910000,8010000,0.105087334,0.12758906,Not,Not
Chr01,7920000,8020000,0.113590896,0.126562008,Not,Not
Chr01,7930000,8030000,0.124230053,0.124510281,Not,Not
Chr01,7940000,8040000,0.128142124,0.116404095,Not,Not
Chr01,7950000,8050000,0.11620858,0.118507819,Not,Not
Chr01,7960000,8060000,0.103708285,0.117751974,Not,Not
Chr01,7970000,8070000,0.103599391,0.122137693,Not,Not
Chr01,7980000,8080000,0.102933108,0.115718857,Not,Not
Chr01,7990000,8090000,0.107315595,0.09977557,Not,Not
Chr01,8000000,8100000,0.110255297,0.084595593,Not,Not
Chr01,8010000,8110000,0.115152108,0.073312541,Not,Not
Chr01,8020000,8120000,0.10348342,0.074574373,Not,Not
Chr01,8030000,8130000,0.095516767,0.071491978,Not,Not
Chr01,8040000,8140000,0.092813371,0.062772417,Not,Not
Chr01,8050000,8150000,0.104570604,0.048705725,Not,Not
Chr01,8060000,8160000,0.113735544,0.046815081,Not,Not
Chr01,8070000,8170000,0.114204039,0.049342223,Not,Not
Chr01,8080000,8180000,0.119376781,0.043298135,Not,Not
Chr01,8090000,8190000,0.129921118,0.040356446,Not,Not
Chr01,8100000,8200000,0.164785629,0.038045635,Not,Not
Chr01,8110000,8210000,0.193900272,0.034299355,Not,Not
Chr01,8120000,8220000,0.203583599,0.038148669,Not,Not
Chr01,8130000,8230000,0.206589176,0.05587648,Not,Not
Chr01,8140000,8240000,0.203892036,0.056654317,Not,Not
Chr01,8150000,8250000,0.209724358,0.060316388,Not,Not
Chr01,8160000,8260000,0.21283451,0.062701575,Not,Not
Chr01,8170000,8270000,0.205051437,0.050369838,Not,Not
Chr01,8180000,8280000,0.205788999,0.05308918,Not,Not
Chr01,8190000,8290000,0.198343112,0.043934111,Not,Not
Chr01,8200000,8300000,0.184475674,0.048439658,Not,Not
Chr01,8210000,8310000,0.157791313,0.052884613,Not,Not
Chr01,8220000,8320000,0.144069483,0.049862326,Not,Not
Chr01,8230000,8330000,0.123360429,0.0292224,Not,Not
Chr01,8240000,8340000,0.124775885,0.029566089,Not,Not
Chr01,8250000,8350000,0.121718229,0.031708935,Not,Not
Chr01,8260000,8360000,0.097267353,0.038829684,Not,Not
Chr01,8270000,8370000,0.101382123,0.041310343,Not,Not
Chr01,8280000,8380000,0.114867866,0.040318522,Not,Not
Chr01,8290000,8390000,0.116730429,0.041963987,Not,Not
Chr01,8300000,8400000,0.109075789,0.041131922,Not,Not
Chr01,8310000,8410000,0.1060431,0.041597575,Not,Not
Chr01,8320000,8420000,0.110390768,0.04179551,Not,Not
Chr01,8330000,8430000,0.110146354,0.043966366,Not,Not
Chr01,8340000,8440000,0.108333623,0.046323992,Not,Not
Chr01,8350000,8450000,0.10223973,0.042876876,Not,Not
Chr01,8360000,8460000,0.119153397,0.03557748,Not,Not
Chr01,8370000,8470000,0.114068685,0.039797709,Not,Not
Chr01,8380000,8480000,0.09459067,0.038438454,Not,Not
Chr01,8390000,8490000,0.115425996,0.037683464,Not,Not
Chr01,8400000,8500000,0.124053445,0.038928664,Not,Not
Chr01,8410000,8510000,0.118950211,0.037631192,Not,Not
Chr01,8420000,8520000,0.119293188,0.037144247,Not,Not
Chr01,8430000,8530000,0.128365802,0.036334303,Not,Not
Chr01,8440000,8540000,0.13156989,0.033373372,Not,Not
Chr01,8450000,8550000,0.141057763,0.032096896,Not,Not
Chr01,8460000,8560000,0.14233717,0.02809242,Not,Not
Chr01,8470000,8570000,0.151474227,0.024870842,Not,Not
Chr01,8480000,8580000,0.153499868,0.025117044,Not,Not
Chr01,8490000,8590000,0.154250731,0.025725835,Not,Not
Chr01,8500000,8600000,0.183531056,0.022685221,Not,Not
Chr01,8510000,8610000,0.194077114,0.022961073,Not,Not
Chr01,8520000,8620000,0.191457085,0.024286525,Not,Not
Chr01,8530000,8630000,0.195087404,0.024070353,Not,Not
Chr01,8540000,8640000,0.206934854,0.022363324,Not,Not
