Ka,Ks,Ka/Ks,HAP1,HAP2,Start,Stop,Chromosome_real,Chromosome,Start_real,Stop_real,Compartment
0.00549556,0.027675,0.198575,OIIa.chrY.v1.g367020.t1,OIIb.chrX.v1.g392650.t1,3049662,3052548,ChrX,otto_ChrX,3049662,3052548,PAR
1.53E-05,0.015344,0.001,OIIa.chrY.v1.g367030.t1,OIIb.chrX.v1.g392660.t1,3066285,3069230,ChrX,otto_ChrX,3066285,3069230,PAR
0.00293249,0.0245565,0.119418,OIIa.chrY.v1.g367040.t1,OIIb.chrX.v1.g392670.t1,3070214,3070666,ChrX,otto_ChrX,3070214,3070666,PAR
0.0025598,0.0160809,0.159183,OIIa.chrY.v1.g367050.t1,OIIb.chrX.v1.g392680.t1,3071418,3072524,ChrX,otto_ChrX,3071418,3072524,PAR
0.00438371,0.0195016,0.224788,OIIa.chrY.v1.g367060.t1,OIIb.chrX.v1.g392690.t1,3073461,3076673,ChrX,otto_ChrX,3073461,3076673,PAR
0.0026507,0.0276847,0.0957462,OIIa.chrY.v1.g367080.t1,OIIb.chrX.v1.g392710.t1,3087217,3092652,ChrX,otto_ChrX,3087217,3092652,PAR
0.00520797,0.00966632,0.538775,OIIa.chrY.v1.g367090.t1,OIIb.chrX.v1.g392720.t1,3095367,3100122,ChrX,otto_ChrX,3095367,3100122,PAR
0.00374828,0.0370146,0.101265,OIIa.chrY.v1.g367100.t1,OIIb.chrX.v1.g392730.t1,3105960,3107264,ChrX,otto_ChrX,3105960,3107264,PAR
0.00247747,0.0147397,0.168081,OIIa.chrY.v1.g367120.t1,OIIb.chrX.v1.g392740.t1,3108903,3117433,ChrX,otto_ChrX,3108903,3117433,PAR
3.03E-05,0.0303156,0.001,OIIa.chrY.v1.g367130.t1,OIIb.chrX.v1.g392750.t1,3129722,3130777,ChrX,otto_ChrX,3129722,3130777,PAR
NA,NA,NA,OIIa.chrY.v1.g367140.t1,OIIb.chrX.v1.g392760.t1,3152644,3155901,ChrX,otto_ChrX,3152644,3155901,PAR
NA,NA,NA,OIIa.chrY.v1.g367150.t1,OIIb.chrX.v1.g392770.t1,3159794,3161875,ChrX,otto_ChrX,3159794,3161875,PAR
0.00445915,0.0193741,0.23016,OIIa.chrY.v1.g367180.t1,OIIb.chrX.v1.g392800.t1,3189786,3193009,ChrX,otto_ChrX,3189786,3193009,PAR
0.00942947,0.0277272,0.34008,OIIa.chrY.v1.g367190.t1,OIIb.chrX.v1.g392810.t1,3193296,3195536,ChrX,otto_ChrX,3193296,3195536,PAR
0.0162345,0.0199928,0.812019,OIIa.chrY.v1.g367200.t1,OIIb.chrX.v1.g392820.t1,3196829,3198856,ChrX,otto_ChrX,3196829,3198856,PAR
1.27E-05,0.0127018,0.001,OIIa.chrY.v1.g367220.t1,OIIb.chrX.v1.g392850.t1,3209644,3210836,ChrX,otto_ChrX,3209644,3210836,PAR
0.00603935,0.0674919,0.0894825,OIIa.chrY.v1.g367250.t1,OIIb.chrX.v1.g392870.t1,3233342,3233803,ChrX,otto_ChrX,3233342,3233803,PAR
0.00329002,0.0279297,0.117796,OIIa.chrY.v1.g367260.t1,OIIb.chrX.v1.g392880.t1,3236400,3237791,ChrX,otto_ChrX,3236400,3237791,PAR
0.00529163,0.0177512,0.2981,OIIa.chrY.v1.g367270.t1,OIIb.chrX.v1.g392890.t1,3248423,3248953,ChrX,otto_ChrX,3248423,3248953,PAR
0.000943382,1.89E-05,50,OIIa.chrY.v1.g367280.t1,OIIb.chrX.v1.g392900.t1,3252383,3254590,ChrX,otto_ChrX,3252383,3254590,PAR
0.000591648,0.00791769,0.0747248,OIIa.chrY.v1.g367290.t1,OIIb.chrX.v1.g392910.t1,3256250,3265983,ChrX,otto_ChrX,3256250,3265983,PAR
0.0017219,0.0109446,0.157329,OIIa.chrY.v1.g367300.t1,OIIb.chrX.v1.g392920.t1,3269570,3270783,ChrX,otto_ChrX,3269570,3270783,PAR
0.00251331,0.0118803,0.211552,OIIa.chrY.v1.g367310.t1,OIIb.chrX.v1.g392930.t1,3275105,3277213,ChrX,otto_ChrX,3275105,3277213,PAR
1.27E-05,0.0127059,0.001,OIIa.chrY.v1.g367320.t1,OIIb.chrX.v1.g392940.t1,3279401,3282903,ChrX,otto_ChrX,3279401,3282903,PAR
0.00189265,0.0126246,0.149918,OIIa.chrY.v1.g367380.t1,OIIb.chrX.v1.g392950.t1,3287493,3291519,ChrX,otto_ChrX,3287493,3291519,PAR
NA,NA,NA,OIIa.chrY.v1.g367390.t1,OIIb.chrX.v1.g392960.t1,3296469,3298430,ChrX,otto_ChrX,3296469,3298430,PAR
0.00113436,0.00802679,0.141321,OIIa.chrY.v1.g367400.t1,OIIb.chrX.v1.g392970.t1,3299223,3302113,ChrX,otto_ChrX,3299223,3302113,PAR
2.10E-05,0.0209527,0.001,OIIa.chrY.v1.g367410.t1,OIIb.chrX.v1.g392980.t1,3307145,3309833,ChrX,otto_ChrX,3307145,3309833,PAR
0.00189027,0.0227644,0.0830365,OIIa.chrY.v1.g367420.t1,OIIb.chrX.v1.g392990.t1,3340982,3347859,ChrX,otto_ChrX,3340982,3347859,PAR
0.00436218,0.0406851,0.107218,OIIa.chrY.v1.g367430.t1,OIIb.chrX.v1.g393000.t1,3350618,3353599,ChrX,otto_ChrX,3350618,3353599,PAR
0.00104825,0.0114577,0.0914884,OIIa.chrY.v1.g367470.t1,OIIb.chrX.v1.g393040.t1,3371552,3374296,ChrX,otto_ChrX,3371552,3374296,PAR
2.48E-05,0.0248064,0.001,OIIa.chrY.v1.g367480.t1,OIIb.chrX.v1.g393050.t1,3375523,3377462,ChrX,otto_ChrX,3375523,3377462,PAR
9.79E-06,0.00979361,0.001,OIIa.chrY.v1.g367490.t1,OIIb.chrX.v1.g393060.t1,3381832,3383554,ChrX,otto_ChrX,3381832,3383554,PAR
0.000385132,7.70E-06,50,OIIa.chrY.v1.g367500.t1,OIIb.chrX.v1.g393070.t1,3388830,3393827,ChrX,otto_ChrX,3388830,3393827,PAR
1.63E-05,0.0163067,0.001,OIIa.chrY.v1.g367530.t1,OIIb.chrX.v1.g393090.t1,3413230,3414474,ChrX,otto_ChrX,3413230,3414474,PAR
0.0059008,0.0334772,0.176263,OIIa.chrY.v1.g367540.t1,OIIb.chrX.v1.g393110.t1,3436230,3437156,ChrX,otto_ChrX,3436230,3437156,PAR
0.0108111,0.0342733,0.315437,OIIa.chrY.v1.g367550.t1,OIIb.chrX.v1.g393120.t1,3438415,3439545,ChrX,otto_ChrX,3438415,3439545,PAR
0.011393,0.026674,0.427121,OIIa.chrY.v1.g367590.t1,OIIb.chrX.v1.g393130.t1,3442682,3443626,ChrX,otto_ChrX,3442682,3443626,PAR
0.00196123,0.0401733,0.0488193,OIIa.chrY.v1.g367600.t1,OIIb.chrX.v1.g393140.t1,3447875,3455524,ChrX,otto_ChrX,3447875,3455524,PAR
0.00602131,0.0159211,0.378196,OIIa.chrY.v1.g367610.t1,OIIb.chrX.v1.g393150.t1,3459308,3460451,ChrX,otto_ChrX,3459308,3460451,PAR
0.00794962,0.014516,0.547646,OIIa.chrY.v1.g367620.t1,OIIb.chrX.v1.g393160.t1,3498504,3499761,ChrX,otto_ChrX,3498504,3499761,PAR
0.00613534,0.0213104,0.287903,OIIa.chrY.v1.g367640.t1,OIIb.chrX.v1.g393190.t1,3528678,3531193,ChrX,otto_ChrX,3528678,3531193,PAR
0.00289794,0.00655566,0.442052,OIIa.chrY.v1.g367670.t1,OIIb.chrX.v1.g393210.t1,3549831,3555566,ChrX,otto_ChrX,3549831,3555566,PAR
0.00839401,0.0217814,0.385374,OIIa.chrY.v1.g367680.t1,OIIb.chrX.v1.g393220.t1,3556616,3557083,ChrX,otto_ChrX,3556616,3557083,PAR
0.0098429,0.0279664,0.351954,OIIa.chrY.v1.g367690.t1,OIIb.chrX.v1.g393230.t1,3557266,3557817,ChrX,otto_ChrX,3557266,3557817,PAR
0.00265515,0.0177824,0.149313,OIIa.chrY.v1.g367700.t1,OIIb.chrX.v1.g393240.t1,3562941,3572399,ChrX,otto_ChrX,3562941,3572399,PAR
0.00465028,0.010179,0.45685,OIIa.chrY.v1.g367720.t1,OIIb.chrX.v1.g393250.t1,3574246,3575530,ChrX,otto_ChrX,3574246,3575530,PAR
0.00668994,0.0190686,0.350835,OIIa.chrY.v1.g367730.t1,OIIb.chrX.v1.g393260.t1,3579260,3586314,ChrX,otto_ChrX,3579260,3586314,PAR
NA,NA,NA,OIIa.chrY.v1.g367740.t1,OIIb.chrX.v1.g393270.t1,3591094,3593178,ChrX,otto_ChrX,3591094,3593178,PAR
1.87E-05,0.0186581,0.001,OIIa.chrY.v1.g367750.t1,OIIb.chrX.v1.g393280.t1,3598673,3601305,ChrX,otto_ChrX,3598673,3601305,PAR
0.00136512,0.0185322,0.0736622,OIIa.chrY.v1.g367760.t1,OIIb.chrX.v1.g393290.t1,3605762,3607522,ChrX,otto_ChrX,3605762,3607522,PAR
4.82E-05,0.0482213,0.001,OIIa.chrY.v1.g367770.t1,OIIb.chrX.v1.g393310.t1,3609479,3610039,ChrX,otto_ChrX,3609479,3610039,PAR
6.76E-06,0.00676237,0.001,OIIa.chrY.v1.g367780.t1,OIIb.chrX.v1.g393320.t1,3610566,3611735,ChrX,otto_ChrX,3610566,3611735,PAR
0.00283975,0.0193318,0.146895,OIIa.chrY.v1.g367790.t1,OIIb.chrX.v1.g393330.t1,3614209,3617278,ChrX,otto_ChrX,3614209,3617278,PAR
0.00252751,0.030007,0.0842309,OIIa.chrY.v1.g367820.t1,OIIb.chrX.v1.g393350.t1,3625064,3627940,ChrX,otto_ChrX,3625064,3627940,PAR
0.00153261,0.0176645,0.0867618,OIIa.chrY.v1.g367830.t1,OIIb.chrX.v1.g393360.t1,3635246,3636115,ChrX,otto_ChrX,3635246,3636115,PAR
2.53E-05,0.0253354,0.001,OIIa.chrY.v1.g367840.t1,OIIb.chrX.v1.g393390.t1,3667047,3670534,ChrX,otto_ChrX,3667047,3670534,PAR
0.00249812,0.0162336,0.153886,OIIa.chrY.v1.g367850.t1,OIIb.chrX.v1.g393400.t1,3692205,3695621,ChrX,otto_ChrX,3692205,3695621,PAR
0.000903147,0.0231265,0.0390525,OIIa.chrY.v1.g367860.t1,OIIb.chrX.v1.g393410.t1,3759922,3762417,ChrX,otto_ChrX,3759922,3762417,PAR
0.000741459,0.0285798,0.0259435,OIIa.chrY.v1.g367870.t1,OIIb.chrX.v1.g393420.t1,3764861,3768344,ChrX,otto_ChrX,3764861,3768344,PAR
0.0076651,0.0180143,0.425501,OIIa.chrY.v1.g367880.t1,OIIb.chrX.v1.g393430.t1,3774825,3778513,ChrX,otto_ChrX,3774825,3778513,PAR
1.11E-05,0.0110684,0.001,OIIa.chrY.v1.g367890.t1,OIIb.chrX.v1.g393440.t1,3786089,3786623,ChrX,otto_ChrX,3786089,3786623,PAR
NA,NA,NA,OIIa.chrY.v1.g367910.t1,OIIb.chrX.v1.g393470.t1,3802970,3806522,ChrX,otto_ChrX,3802970,3806522,PAR
NA,NA,NA,OIIa.chrY.v1.g367920.t1,OIIb.chrX.v1.g393480.t1,3808802,3813080,ChrX,otto_ChrX,3808802,3813080,PAR
NA,NA,NA,OIIa.chrY.v1.g367930.t1,OIIb.chrX.v1.g393490.t1,3815500,3817073,ChrX,otto_ChrX,3815500,3817073,PAR
2.63E-06,0.00263147,0.001,OIIa.chrY.v1.g367940.t1,OIIb.chrX.v1.g393500.t1,3819989,3822324,ChrX,otto_ChrX,3819989,3822324,PAR
NA,NA,NA,OIIa.chrY.v1.g367950.t1,OIIb.chrX.v1.g393510.t1,3824519,3828310,ChrX,otto_ChrX,3824519,3828310,PAR
NA,NA,NA,OIIa.chrY.v1.g367960.t1,OIIb.chrX.v1.g393520.t1,3839064,3843914,ChrX,otto_ChrX,3839064,3843914,PAR
NA,NA,NA,OIIa.chrY.v1.g367990.t1,OIIb.chrX.v1.g393540.t1,3890220,3892671,ChrX,otto_ChrX,3890220,3892671,PAR
NA,NA,NA,OIIa.chrY.v1.g368000.t1,OIIb.chrX.v1.g393550.t1,3901310,3903724,ChrX,otto_ChrX,3901310,3903724,PAR
NA,NA,NA,OIIa.chrY.v1.g368010.t1,OIIb.chrX.v1.g393560.t1,3907312,3907617,ChrX,otto_ChrX,3907312,3907617,PAR
NA,NA,NA,OIIa.chrY.v1.g368030.t1,OIIb.chrX.v1.g393580.t1,3915068,3918657,ChrX,otto_ChrX,3915068,3918657,PAR
NA,NA,NA,OIIa.chrY.v1.g368040.t1,OIIb.chrX.v1.g393590.t1,3925999,3927360,ChrX,otto_ChrX,3925999,3927360,PAR
NA,NA,NA,OIIa.chrY.v1.g368050.t1,OIIb.chrX.v1.g393600.t1,3939464,3940541,ChrX,otto_ChrX,3939464,3940541,PAR
NA,NA,NA,OIIa.chrY.v1.g368060.t1,OIIb.chrX.v1.g393610.t1,3948635,3949075,ChrX,otto_ChrX,3948635,3949075,PAR
NA,NA,NA,OIIa.chrY.v1.g368070.t1,OIIb.chrX.v1.g393620.t1,3951966,3957636,ChrX,otto_ChrX,3951966,3957636,PAR
NA,NA,NA,OIIa.chrY.v1.g368080.t1,OIIb.chrX.v1.g393630.t1,3958878,3962376,ChrX,otto_ChrX,3958878,3962376,PAR
NA,NA,NA,OIIa.chrY.v1.g368090.t1,OIIb.chrX.v1.g393640.t1,3975258,3981069,ChrX,otto_ChrX,3975258,3981069,PAR
NA,NA,NA,OIIa.chrY.v1.g368110.t1,OIIb.chrX.v1.g393660.t1,3998356,4000975,ChrX,otto_ChrX,3998356,4000975,PAR
NA,NA,NA,OIIa.chrY.v1.g368130.t1,OIIb.chrX.v1.g393680.t1,4006469,4007956,ChrX,otto_ChrX,4006469,4007956,PAR
NA,NA,NA,OIIa.chrY.v1.g368140.t1,OIIb.chrX.v1.g393690.t1,4009835,4011289,ChrX,otto_ChrX,4009835,4011289,PAR
NA,NA,NA,OIIa.chrY.v1.g368150.t1,OIIb.chrX.v1.g393700.t1,4013374,4014822,ChrX,otto_ChrX,4013374,4014822,PAR
NA,NA,NA,OIIa.chrY.v1.g368180.t1,OIIb.chrX.v1.g393720.t1,4035309,4036754,ChrX,otto_ChrX,4035309,4036754,PAR
NA,NA,NA,OIIa.chrY.v1.g368190.t1,OIIb.chrX.v1.g393730.t1,4038804,4040231,ChrX,otto_ChrX,4038804,4040231,PAR
NA,NA,NA,OIIa.chrY.v1.g368200.t1,OIIb.chrX.v1.g393740.t1,4046730,4048169,ChrX,otto_ChrX,4046730,4048169,PAR
NA,NA,NA,OIIa.chrY.v1.g368210.t1,OIIb.chrX.v1.g393750.t1,4051259,4052716,ChrX,otto_ChrX,4051259,4052716,PAR
NA,NA,NA,OIIa.chrY.v1.g368220.t1,OIIb.chrX.v1.g393760.t1,4077575,4078552,ChrX,otto_ChrX,4077575,4078552,PAR
NA,NA,NA,OIIa.chrY.v1.g368230.t1,OIIb.chrX.v1.g393770.t1,4086073,4087422,ChrX,otto_ChrX,4086073,4087422,PAR
0.000948573,0.0251243,0.0377551,OIIa.chrY.v1.g368240.t1,OIIb.chrX.v1.g393780.t1,4097381,4098877,ChrX,otto_ChrX,4097381,4098877,PAR
0.00210374,0.0181496,0.115911,OIIa.chrY.v1.g368260.t1,OIIb.chrX.v1.g393800.t1,4123573,4127911,ChrX,otto_ChrX,4123573,4127911,PAR
0.00356213,0.00987077,0.360876,OIIa.chrY.v1.g368270.t1,OIIb.chrX.v1.g393810.t1,4133456,4135777,ChrX,otto_ChrX,4133456,4135777,PAR
0.0195612,0.034296,0.570363,OIIa.chrY.v1.g368290.t1,OIIb.chrX.v1.g393830.t1,4156828,4157100,ChrX,otto_ChrX,4156828,4157100,PAR
1.21E-05,0.0121225,0.001,OIIa.chrY.v1.g368300.t1,OIIb.chrX.v1.g393850.t1,4186331,4189797,ChrX,otto_ChrX,4186331,4189797,PAR
0.00256621,0.0257594,0.0996222,OIIa.chrY.v1.g368340.t1,OIIb.chrX.v1.g393880.t1,4220437,4222093,ChrX,otto_ChrX,4220437,4222093,PAR
0.00363499,0.0196293,0.185182,OIIa.chrY.v1.g368350.t1,OIIb.chrX.v1.g393890.t1,4223767,4228318,ChrX,otto_ChrX,4223767,4228318,PAR
0.00800517,0.022399,0.357389,OIIa.chrY.v1.g368370.t1,OIIb.chrX.v1.g393900.t1,4237453,4238604,ChrX,otto_ChrX,4237453,4238604,PAR
0.0127428,0.000254855,50,OIIa.chrY.v1.g368380.t1,OIIb.chrX.v1.g393910.t1,4255632,4255856,ChrX,otto_ChrX,4255632,4255856,PAR
3.86E-05,0.0385609,0.001,OIIa.chrY.v1.g368390.t1,OIIb.chrX.v1.g393920.t1,4256126,4257263,ChrX,otto_ChrX,4256126,4257263,PAR
0.00676686,0.0376465,0.179747,OIIa.chrY.v1.g368400.t1,OIIb.chrX.v1.g393930.t1,4257937,4259374,ChrX,otto_ChrX,4257937,4259374,PAR
0.00158597,0.0157691,0.100575,OIIa.chrY.v1.g368410.t1,OIIb.chrX.v1.g393940.t1,4262976,4266872,ChrX,otto_ChrX,4262976,4266872,PAR
0.00276551,0.0154755,0.178702,OIIa.chrY.v1.g368430.t1,OIIb.chrX.v1.g393960.t1,4281860,4282911,ChrX,otto_ChrX,4281860,4282911,PAR
0.00992251,0.026563,0.373546,OIIa.chrY.v1.g368440.t1,OIIb.chrX.v1.g393970.t1,4288366,4289595,ChrX,otto_ChrX,4288366,4289595,PAR
0.00283663,0.0210472,0.134774,OIIa.chrY.v1.g368450.t1,OIIb.chrX.v1.g393980.t1,4293166,4296460,ChrX,otto_ChrX,4293166,4296460,PAR
0.00161882,0.0162573,0.0995748,OIIa.chrY.v1.g368460.t1,OIIb.chrX.v1.g393990.t1,4309532,4311502,ChrX,otto_ChrX,4309532,4311502,PAR
0.00545469,0.0341956,0.159514,OIIa.chrY.v1.g368470.t1,OIIb.chrX.v1.g394000.t1,4313138,4314917,ChrX,otto_ChrX,4313138,4314917,PAR
0.00251649,0.0281565,0.0893753,OIIa.chrY.v1.g368480.t1,OIIb.chrX.v1.g394010.t1,4317122,4319240,ChrX,otto_ChrX,4317122,4319240,PAR
NA,NA,NA,OIIa.chrY.v1.g368510.t1,OIIb.chrX.v1.g394030.t1,4343893,4348652,ChrX,otto_ChrX,4343893,4348652,PAR
0.00280159,0.0116796,0.239871,OIIa.chrY.v1.g368520.t1,OIIb.chrX.v1.g394040.t1,4351250,4352701,ChrX,otto_ChrX,4351250,4352701,PAR
0.00370096,0.0185321,0.199705,OIIa.chrY.v1.g368530.t1,OIIb.chrX.v1.g394050.t1,4358416,4361173,ChrX,otto_ChrX,4358416,4361173,PAR
NA,NA,NA,OIIa.chrY.v1.g368540.t1,OIIb.chrX.v1.g394060.t1,4362655,4362882,ChrX,otto_ChrX,4362655,4362882,PAR
9.94E-06,0.00994202,0.001,OIIa.chrY.v1.g368550.t1,OIIb.chrX.v1.g394070.t1,4371399,4375704,ChrX,otto_ChrX,4371399,4375704,PAR
0.00345444,0.0392913,0.0879187,OIIa.chrY.v1.g368560.t1,OIIb.chrX.v1.g394080.t1,4377054,4380503,ChrX,otto_ChrX,4377054,4380503,PAR
0.00179562,0.0826748,0.0217191,OIIa.chrY.v1.g368570.t1,OIIb.chrX.v1.g394090.t1,4382472,4383170,ChrX,otto_ChrX,4382472,4383170,PAR
0.0108104,0.0622946,0.173537,OIIa.chrY.v1.g368580.t1,OIIb.chrX.v1.g394100.t1,4394709,4395401,ChrX,otto_ChrX,4394709,4395401,PAR
0.00749698,0.0169984,0.441041,OIIa.chrY.v1.g368590.t1,OIIb.chrX.v1.g394120.t1,4409553,4420271,ChrX,otto_ChrX,4409553,4420271,PAR
0.002093,0.027044,0.0773922,OIIa.chrY.v1.g368600.t1,OIIb.chrX.v1.g394130.t1,4423657,4425864,ChrX,otto_ChrX,4423657,4425864,PAR
6.94E-05,0.069426,0.001,OIIa.chrY.v1.g368610.t1,OIIb.chrX.v1.g394140.t1,4434074,4434412,ChrX,otto_ChrX,4434074,4434412,PAR
0.00321062,0.0159365,0.201464,OIIa.chrY.v1.g368620.t1,OIIb.chrX.v1.g394150.t1,4438418,4440335,ChrX,otto_ChrX,4438418,4440335,PAR
4.19E-06,0.00419431,0.001,OIIa.chrY.v1.g368630.t1,OIIb.chrX.v1.g394160.t1,4449543,4454013,ChrX,otto_ChrX,4449543,4454013,PAR
0.00348026,6.96E-05,50,OIIa.chrY.v1.g368640.t1,OIIb.chrX.v1.g394170.t1,4455525,4456700,ChrX,otto_ChrX,4455525,4456700,PAR
0.00250342,0.0370627,0.0675454,OIIa.chrY.v1.g368660.t1,OIIb.chrX.v1.g394180.t1,4467924,4468598,ChrX,otto_ChrX,4467924,4468598,PAR
0.00698303,0.023898,0.292202,OIIa.chrY.v1.g368670.t1,OIIb.chrX.v1.g394190.t1,4469952,4472717,ChrX,otto_ChrX,4469952,4472717,PAR
0.0033723,0.00669025,0.504063,OIIa.chrY.v1.g368680.t1,OIIb.chrX.v1.g394200.t1,4476511,4483297,ChrX,otto_ChrX,4476511,4483297,PAR
NA,NA,NA,OIIa.chrY.v1.g368730.t1,OIIb.chrX.v1.g394210.t1,4489918,4490304,ChrX,otto_ChrX,4489918,4490304,PAR
0.00227453,0.0398623,0.0570597,OIIa.chrY.v1.g368740.t1,OIIb.chrX.v1.g394220.t1,4495641,4497022,ChrX,otto_ChrX,4495641,4497022,PAR
0.00746428,0.0170492,0.437809,OIIa.chrY.v1.g368750.t1,OIIb.chrX.v1.g394230.t1,4498553,4502301,ChrX,otto_ChrX,4498553,4502301,PAR
0.000746003,0.0235441,0.0316854,OIIa.chrY.v1.g368760.t1,OIIb.chrX.v1.g394240.t1,4514114,4516135,ChrX,otto_ChrX,4514114,4516135,PAR
0.00261281,0.0446972,0.0584557,OIIa.chrY.v1.g368780.t1,OIIb.chrX.v1.g394270.t1,4571010,4572488,ChrX,otto_ChrX,4571010,4572488,PAR
0.0130399,0.0100265,1.30054,OIIa.chrY.v1.g368790.t1,OIIb.chrX.v1.g394280.t1,4585627,4587304,ChrX,otto_ChrX,4585627,4587304,PAR
1.87E-05,0.0187296,0.001,OIIa.chrY.v1.g368800.t1,OIIb.chrX.v1.g394290.t1,4597267,4599711,ChrX,otto_ChrX,4597267,4599711,PAR
0.00802758,0.0425092,0.188843,OIIa.chrY.v1.g368810.t1,OIIb.chrX.v1.g394300.t1,4603091,4605517,ChrX,otto_ChrX,4603091,4605517,PAR
2.16E-05,0.0215921,0.001,OIIa.chrY.v1.g368900.t1,OIIb.chrX.v1.g394350.t1,4624474,4626138,ChrX,otto_ChrX,4624474,4626138,PAR
NA,NA,NA,OIIa.chrY.v1.g368910.t1,OIIb.chrX.v1.g394360.t1,4637232,4639461,ChrX,otto_ChrX,4637232,4639461,PAR
0.00538172,0.0246028,0.218744,OIIa.chrY.v1.g368920.t1,OIIb.chrX.v1.g394370.t1,4643057,4643900,ChrX,otto_ChrX,4643057,4643900,PAR
0.00476216,0.0185106,0.257267,OIIa.chrY.v1.g368930.t1,OIIb.chrX.v1.g394380.t1,4653384,4656382,ChrX,otto_ChrX,4653384,4656382,PAR
0.00306253,0.0244421,0.125297,OIIa.chrY.v1.g368940.t1,OIIb.chrX.v1.g394390.t1,4657863,4661285,ChrX,otto_ChrX,4657863,4661285,PAR
0.000102732,0.102732,0.001,OIIa.chrY.v1.g368950.t1,OIIb.chrX.v1.g394400.t1,4670217,4671752,ChrX,otto_ChrX,4670217,4671752,PAR
0.00942946,0.0560706,0.168171,OIIa.chrY.v1.g368960.t1,OIIb.chrX.v1.g394410.t1,4675212,4676745,ChrX,otto_ChrX,4675212,4676745,PAR
0.00159988,0.00477099,0.335335,OIIa.chrY.v1.g368970.t1,OIIb.chrX.v1.g394420.t1,4683801,4685484,ChrX,otto_ChrX,4683801,4685484,PAR
2.24E-05,0.0224356,0.001,OIIa.chrY.v1.g368980.t1,OIIb.chrX.v1.g394430.t1,4687005,4688051,ChrX,otto_ChrX,4687005,4688051,PAR
0.00342104,0.0176619,0.193696,OIIa.chrY.v1.g368990.t1,OIIb.chrX.v1.g394440.t1,4690618,4692231,ChrX,otto_ChrX,4690618,4692231,PAR
3.19E-05,0.0319495,0.001,OIIa.chrY.v1.g369000.t1,OIIb.chrX.v1.g394450.t1,4693579,4699829,ChrX,otto_ChrX,4693579,4699829,PAR
0.00274346,0.00695997,0.394177,OIIa.chrY.v1.g369010.t1,OIIb.chrX.v1.g394460.t1,4706508,4707593,ChrX,otto_ChrX,4706508,4707593,PAR
0.00573001,0.0149895,0.382268,OIIa.chrY.v1.g369020.t1,OIIb.chrX.v1.g394470.t1,4709635,4712265,ChrX,otto_ChrX,4709635,4712265,PAR
0.00488912,0.0427861,0.114269,OIIa.chrY.v1.g369030.t1,OIIb.chrX.v1.g394480.t1,4713990,4716428,ChrX,otto_ChrX,4713990,4716428,PAR
0.00346881,0.0187861,0.184648,OIIa.chrY.v1.g369040.t1,OIIb.chrX.v1.g394490.t1,4716696,4717403,ChrX,otto_ChrX,4716696,4717403,PAR
0.00616638,0.0367213,0.167924,OIIa.chrY.v1.g369060.t1,OIIb.chrX.v1.g394520.t1,4740819,4741548,ChrX,otto_ChrX,4740819,4741548,PAR
0.0042577,0.0360776,0.118015,OIIa.chrY.v1.g369070.t1,OIIb.chrX.v1.g394530.t1,4754915,4756916,ChrX,otto_ChrX,4754915,4756916,PAR
0.00284309,0.0383105,0.0742118,OIIa.chrY.v1.g369080.t1,OIIb.chrX.v1.g394540.t1,4757345,4760215,ChrX,otto_ChrX,4757345,4760215,PAR
2.84E-05,0.0283588,0.001,OIIa.chrY.v1.g369090.t1,OIIb.chrX.v1.g394550.t1,4788944,4789768,ChrX,otto_ChrX,4788944,4789768,PAR
NA,NA,NA,OIIa.chrY.v1.g369110.t1,OIIb.chrX.v1.g394570.t1,4803206,4806841,ChrX,otto_ChrX,4803206,4806841,PAR
0.00246378,0.0374924,0.0657142,OIIa.chrY.v1.g369120.t1,OIIb.chrX.v1.g394580.t1,4810549,4813139,ChrX,otto_ChrX,4810549,4813139,PAR
0.00367142,0.0142908,0.256908,OIIa.chrY.v1.g369130.t1,OIIb.chrX.v1.g394590.t1,4818502,4818861,ChrX,otto_ChrX,4818502,4818861,PAR
0.00351003,0.0223306,0.157185,OIIa.chrY.v1.g369140.t1,OIIb.chrX.v1.g394600.t1,4822085,4826399,ChrX,otto_ChrX,4822085,4826399,PAR
NA,NA,NA,OIIa.chrY.v1.g369150.t1,OIIb.chrX.v1.g394610.t1,4844054,4848926,ChrX,otto_ChrX,4844054,4848926,PAR
NA,NA,NA,OIIa.chrY.v1.g369160.t1,OIIb.chrX.v1.g394620.t1,4851442,4856416,ChrX,otto_ChrX,4851442,4856416,PAR
0.00352404,0.00929685,0.379058,OIIa.chrY.v1.g369180.t1,OIIb.chrX.v1.g394640.t1,4876418,4877934,ChrX,otto_ChrX,4876418,4877934,PAR
3.59E-06,0.00359007,0.001,OIIa.chrY.v1.g369190.t1,OIIb.chrX.v1.g394650.t1,4902905,4906859,ChrX,otto_ChrX,4902905,4906859,PAR
NA,NA,NA,OIIa.chrY.v1.g369200.t1,OIIb.chrX.v1.g394660.t1,4909854,4912420,ChrX,otto_ChrX,4909854,4912420,PAR
NA,NA,NA,OIIa.chrY.v1.g369210.t1,OIIb.chrX.v1.g394670.t1,4915842,4920672,ChrX,otto_ChrX,4915842,4920672,PAR
NA,NA,NA,OIIa.chrY.v1.g369220.t1,OIIb.chrX.v1.g394680.t1,4923974,4924201,ChrX,otto_ChrX,4923974,4924201,PAR
NA,NA,NA,OIIa.chrY.v1.g369230.t1,OIIb.chrX.v1.g394690.t1,4925850,4928081,ChrX,otto_ChrX,4925850,4928081,PAR
